section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apn1,"Two trucks, tru1 and tru2, and an airplane, apn1, are available for transportation.",direct,true,covered,The exact identifier is explicitly named.
objects,apt2,"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact identifier is explicitly named.
objects,pos2,"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact identifier is explicitly named.
objects,apt1,"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact identifier is explicitly named.
objects,pos1,"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact identifier is explicitly named.
objects,cit2,"We have two cities, cit1 and cit2, each containing specific locations and airports.",direct,true,covered,The exact identifier is explicitly named.
objects,cit1,"We have two cities, cit1 and cit2, each containing specific locations and airports.",direct,true,covered,The exact identifier is explicitly named.
objects,tru2,"Two trucks, tru1 and tru2, and an airplane, apn1, are available for transportation.",direct,true,covered,The exact identifier is explicitly named.
objects,tru1,"Two trucks, tru1 and tru2, and an airplane, apn1, are available for transportation.",direct,true,covered,The exact identifier is explicitly named.
objects,obj23,"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact identifier is explicitly named.
objects,obj22,"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact identifier is explicitly named.
objects,obj21,"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact identifier is explicitly named.
objects,obj13,"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact identifier is explicitly named.
objects,obj12,"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact identifier is explicitly named.
objects,obj11,"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact identifier is explicitly named.
init,(package obj11),"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(package obj12),"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(package obj13),"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(package obj21),"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(package obj22),"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(package obj23),"Initially, there are six packages named obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(truck tru1),"Two trucks, tru1 and tru2, and an airplane, apn1, are available for transportation.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(truck tru2),"Two trucks, tru1 and tru2, and an airplane, apn1, are available for transportation.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(city cit1),"We have two cities, cit1 and cit2, each containing specific locations and airports.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(city cit2),"We have two cities, cit1 and cit2, each containing specific locations and airports.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(location pos1),"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(location apt1),"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(location pos2),"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(location apt2),"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(airport apt1),"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(airport apt2),"City cit1 includes a location pos1 and an airport apt1, while city cit2 comprises a location pos2 and an airport apt2.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(airplane apn1),"Two trucks, tru1 and tru2, and an airplane, apn1, are available for transportation.",direct,true,covered,The exact atom is explicitly stated in this sentence.
init,(at apn1 apt2),The airplane apn1 is currently located at airport apt2 in city cit2.,direct,true,covered,The exact atom is explicitly stated in this sentence.
