section,pddl_item,evidence,evidence_kind,unique,status,notes
"objects","apn1","Additionally, there are two airports, apt1 in city cit1 and apt2 in city cit2, with an airplane, apn1, stationed at apt2.","direct","true","covered",""
"objects","apt2","Additionally, there are two airports, apt1 in city cit1 and apt2 in city cit2, with an airplane, apn1, stationed at apt2.","direct","true","covered",""
"objects","pos2","Meanwhile, packages obj21, obj22, and obj23 are at position pos2 in city cit2.","direct","true","covered",""
"objects","apt1","Additionally, there are two airports, apt1 in city cit1 and apt2 in city cit2, with an airplane, apn1, stationed at apt2.","direct","true","covered",""
"objects","pos1","Position pos1 is part of city cit1.","direct","true","covered",""
"objects","cit2","Meanwhile, packages obj21, obj22, and obj23 are at position pos2 in city cit2.","direct","true","covered",""
"objects","cit1","Position pos1 is part of city cit1.","direct","true","covered",""
"objects","tru2","We have two trucks: tru1 is at pos1, and tru2 is at pos2.","direct","true","covered",""
"objects","tru1","We have two trucks: tru1 is at pos1, and tru2 is at pos2.","direct","true","covered",""
"objects","obj23","Meanwhile, packages obj21, obj22, and obj23 are at position pos2 in city cit2.","direct","true","covered",""
"objects","obj22","Meanwhile, packages obj21, obj22, and obj23 are at position pos2 in city cit2.","direct","true","covered",""
"objects","obj21","Meanwhile, packages obj21, obj22, and obj23 are at position pos2 in city cit2.","direct","true","covered",""
"objects","obj13","There are two packages (obj11 and obj12) currently located at position pos1, and another package, obj13, is also at pos1.","direct","true","covered",""
"objects","obj12","There are two packages (obj11 and obj12) currently located at position pos1, and another package, obj13, is also at pos1.","direct","true","covered",""
"objects","obj11","There are two packages (obj11 and obj12) currently located at position pos1, and another package, obj13, is also at pos1.","direct","true","covered",""
"init","(package obj11)","There are two packages (obj11 and obj12) currently located at position pos1, and another package, obj13, is also at pos1.","direct","true","covered",""
"init","(package obj12)","There are two packages (obj11 and obj12) currently located at position pos1, and another package, obj13, is also at pos1.","direct","true","covered",""
"init","(package obj13)","There are two packages (obj11 and obj12) currently located at position pos1, and another package, obj13, is also at pos1.","direct","true","covered",""
