section,pddl_item,evidence,evidence_kind,unique,status,notes
"objects","package6","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range package1 through package6 expands to package6."
"objects","package5","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range package1 through package6 expands to package5."
"objects","package4","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range package1 through package6 expands to package4."
"objects","package3","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range package1 through package6 expands to package3."
"objects","package2","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range package1 through package6 expands to package2."
"objects","package1","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range package1 through package6 expands to package1."
"objects","city6","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range city1 through city6 expands to city6."
"objects","city5","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range city1 through city6 expands to city5."
"objects","city4","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range city1 through city6 expands to city4."
"objects","city3","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range city1 through city6 expands to city3."
"objects","city2","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range city1 through city6 expands to city2."
"objects","city1","There are six packages, named package1 through package6, and six cities, labeled city1 through city6.","deterministic_rule","true","covered","The finite range city1 through city6 expands to city1."
"objects","truck6","There are also six trucks, one for each city, named truck1 through truck6, and two airplanes, plane1 and plane2.","deterministic_rule","true","covered","The finite range truck1 through truck6 expands to truck6."
"objects","truck5","There are also six trucks, one for each city, named truck1 through truck6, and two airplanes, plane1 and plane2.","deterministic_rule","true","covered","The finite range truck1 through truck6 expands to truck5."
"objects","truck4","There are also six trucks, one for each city, named truck1 through truck6, and two airplanes, plane1 and plane2.","deterministic_rule","true","covered","The finite range truck1 through truck6 expands to truck4."
"objects","truck3","There are also six trucks, one for each city, named truck1 through truck6, and two airplanes, plane1 and plane2.","deterministic_rule","true","covered","The finite range truck1 through truck6 expands to truck3."
"objects","truck2","There are also six trucks, one for each city, named truck1 through truck6, and two airplanes, plane1 and plane2.","deterministic_rule","true","covered","The finite range truck1 through truck6 expands to truck2."
"objects","truck1","There are also six trucks, one for each city, named truck1 through truck6, and two airplanes, plane1 and plane2.","deterministic_rule","true","covered","The finite range truck1 through truck6 expands to truck1."
"objects","plane2","There are also six trucks, one for each city, named truck1 through truck6, and two airplanes, plane1 and plane2.","direct","true","covered",""
"objects","plane1","There are also six trucks, one for each city, named truck1 through truck6, and two airplanes, plane1 and plane2.","direct","true","covered",""
"objects","city6-1","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=6 into the bounded N=1..6 rule yields city6-1; no other identifier is generated."
"objects","city5-1","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=5 into the bounded N=1..6 rule yields city5-1; no other identifier is generated."
"objects","city4-1","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=4 into the bounded N=1..6 rule yields city4-1; no other identifier is generated."
"objects","city3-1","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=3 into the bounded N=1..6 rule yields city3-1; no other identifier is generated."
"objects","city2-1","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=2 into the bounded N=1..6 rule yields city2-1; no other identifier is generated."
"objects","city1-1","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=1 into the bounded N=1..6 rule yields city1-1; no other identifier is generated."
"objects","city6-2","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=6 into the bounded N=1..6 rule yields city6-2; no other identifier is generated."
"objects","city5-2","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=5 into the bounded N=1..6 rule yields city5-2; no other identifier is generated."
"objects","city4-2","For each N from 1 through 6, cityN has a distinct location cityN-1 and an airport location cityN-2 (for example, city1-1 and city1-2 for city1).","deterministic_rule","true","covered","Substituting N=4 into the bounded N=1..6 rule yields city4-2; no other identifier is generated."
