section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apt10,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,The stated finite range includes this exact identifier.
objects,pos10,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,The stated finite range includes this exact identifier.
objects,cit10,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,The stated finite range includes this exact identifier.
objects,tru10,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,The stated finite range includes this exact identifier.
objects,obj103,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,Index i=10 with final digit 3 expands to obj103.
objects,obj102,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,Index i=10 with final digit 2 expands to obj102.
objects,obj101,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,Index i=10 with final digit 1 expands to obj101.
objects,apn3,"Additionally, there are three airplanes named apn1, apn2, and apn3, located at airports apt8, apt3, and apt4, accordingly.",direct,true,covered,The sentence directly names all three airplanes.
objects,apt9,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,The stated finite range includes this exact identifier.
objects,pos9,"Specifically, for each index i from 1 through 10, the three package labels are formed by writing obj, then i, then 1, 2, or 3; the trucks are labeled from tru1 to tru10, the cities from cit1 to cit10, and the locations which include positional areas and airports from pos1 to pos10 and apt1 to apt10, respectively.",deterministic_rule,true,covered,The stated finite range includes this exact identifier.
