section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apn1,"Additionally, there is one airplane, apn1, currently stationed at the airport in city 3 (apt3).",direct,true,covered,Explicitly named and identified as an airplane.
objects,apt4,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,pos4,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,apt3,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,pos3,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,apt2,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,pos2,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,apt1,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,pos1,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,cit4,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite city inventory.
objects,cit3,"Each city has designated locations and airports: pos1 and apt1 are in cit1, pos2 and apt2 are in cit2, pos3 and apt3 are in cit3, and pos4 and apt4 are in cit4.",direct,true,covered,Explicitly named in the complete finite city inventory.
