section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apt7,"Each position, pos1 to pos7, is located within a respective city, cit1 to cit7, along with corresponding airports, apt1 to apt7.",deterministic_rule,true,covered,"For i = 1..7, the rule names posi and apti and maps both to citi."
objects,pos7,"Each position, pos1 to pos7, is located within a respective city, cit1 to cit7, along with corresponding airports, apt1 to apt7.",deterministic_rule,true,covered,"For i = 1..7, the rule names posi and apti and maps both to citi."
objects,cit7,"Each position, pos1 to pos7, is located within a respective city, cit1 to cit7, along with corresponding airports, apt1 to apt7.",deterministic_rule,true,covered,"For i = 1..7, the rule names city citi and maps posi and apti to it."
objects,tru7,"There are seven trucks named tru1 through tru7, and seven cities, each with a designated position and airport labeled apt1 through apt7.",deterministic_rule,true,covered,The bounded range tru1 through tru7 uniquely expands to this truck.
objects,obj73,"In the Logistics game, we begin with the following setup: We have twenty-one packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, and obj73.",direct,true,covered,The package identifier is explicitly enumerated.
objects,obj72,"In the Logistics game, we begin with the following setup: We have twenty-one packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, and obj73.",direct,true,covered,The package identifier is explicitly enumerated.
objects,obj71,"In the Logistics game, we begin with the following setup: We have twenty-one packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, and obj73.",direct,true,covered,The package identifier is explicitly enumerated.
objects,apt6,"Each position, pos1 to pos7, is located within a respective city, cit1 to cit7, along with corresponding airports, apt1 to apt7.",deterministic_rule,true,covered,"For i = 1..7, the rule names posi and apti and maps both to citi."
objects,pos6,"Each position, pos1 to pos7, is located within a respective city, cit1 to cit7, along with corresponding airports, apt1 to apt7.",deterministic_rule,true,covered,"For i = 1..7, the rule names posi and apti and maps both to citi."
objects,cit6,"Each position, pos1 to pos7, is located within a respective city, cit1 to cit7, along with corresponding airports, apt1 to apt7.",deterministic_rule,true,covered,"For i = 1..7, the rule names city citi and maps posi and apti to it."
