section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,"apn1","We also have an airplane, apn1, which is currently located at airport apt2.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"apt3","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3. Among these locations, apt1, apt2, and apt3 are classified as airports.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"pos3","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"apt2","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3. Among these locations, apt1, apt2, and apt3 are classified as airports.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"pos2","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"apt1","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3. Among these locations, apt1, apt2, and apt3 are classified as airports.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"pos1","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"cit3","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"cit2","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"cit1","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"tru3","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"tru2","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"tru1","Additionally, there are three trucks named tru1, tru2, and tru3; three cities labeled cit1, cit2, and cit3; and six locations known as pos1, apt1, pos2, apt2, pos3, and apt3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj33","We have several packages labeled as obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, and obj33.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
