section,pddl_item,evidence,evidence_kind,unique,status,notes
"objects","APT6","Airport locations are apt1 at cit1, apt2 at cit2, apt3 at cit3, apt4 at cit4, apt5 at cit5, and apt6 at cit6.","direct","true","covered","The airport mapping explicitly names this airport object."
"objects","POS6","Each city contains two locations, a position (pos1 to pos6) and an airport (apt1 to apt6).","deterministic_rule","true","covered","The finite inclusive range pos1 to pos6 expands to exactly six position objects."
"objects","CIT6","There are several trucks labeled tru1 through tru6, and these operate in various cities described as cit1 through cit6.","deterministic_rule","true","covered","The finite inclusive range cit1 through cit6 expands to exactly six cities."
"objects","TRU6","There are several trucks labeled tru1 through tru6, and these operate in various cities described as cit1 through cit6.","deterministic_rule","true","covered","The finite inclusive range tru1 through tru6 expands to exactly six trucks."
"objects","OBJ63","obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63 are designated as packages.","direct","true","covered","The package enumeration explicitly names this object."
"objects","OBJ62","obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63 are designated as packages.","direct","true","covered","The package enumeration explicitly names this object."
"objects","OBJ61","obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63 are designated as packages.","direct","true","covered","The package enumeration explicitly names this object."
"objects","APN2","Additionally, there are two airplanes, apn1 and apn2, parked at airports apt3 and apt2, respectively.","direct","true","covered","The airplane enumeration explicitly names this object."
"objects","APT5","Airport locations are apt1 at cit1, apt2 at cit2, apt3 at cit3, apt4 at cit4, apt5 at cit5, and apt6 at cit6.","direct","true","covered","The airport mapping explicitly names this airport object."
"objects","POS5","Each city contains two locations, a position (pos1 to pos6) and an airport (apt1 to apt6).","deterministic_rule","true","covered","The finite inclusive range pos1 to pos6 expands to exactly six position objects."
"objects","CIT5","There are several trucks labeled tru1 through tru6, and these operate in various cities described as cit1 through cit6.","deterministic_rule","true","covered","The finite inclusive range cit1 through cit6 expands to exactly six cities."
"objects","TRU5","There are several trucks labeled tru1 through tru6, and these operate in various cities described as cit1 through cit6.","deterministic_rule","true","covered","The finite inclusive range tru1 through tru6 expands to exactly six trucks."
"objects","OBJ53","obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63 are designated as packages.","direct","true","covered","The package enumeration explicitly names this object."
