section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,"apn2","apn2 stationed at airport apt5","direct","true","covered","Explicit airplane identifier."
objects,"apn1","apn1 at airport apt1","direct","true","covered","Explicit airplane identifier."
objects,"apt5","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=5 to construct apt5."
objects,"pos5","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=5 to construct pos5."
objects,"apt4","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=4 to construct apt4."
objects,"pos4","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=4 to construct pos4."
objects,"apt3","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=3 to construct apt3."
objects,"pos3","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=3 to construct pos3."
objects,"apt2","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=2 to construct apt2."
objects,"pos2","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=2 to construct pos2."
objects,"apt1","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=1 to construct apt1."
objects,"pos1","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=1 to construct pos1."
objects,"cit5","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=5 to construct cit5."
objects,"cit4","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=4 to construct cit4."
objects,"cit3","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=3 to construct cit3."
objects,"cit2","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=2 to construct cit2."
objects,"cit1","For each index i from 1 through 5, position posi and airport apti are locations in city citi, where i is replaced by that index in all three identifiers.","deterministic_rule","true","covered","Set i=1 to construct cit1."
objects,"tru5","truck tru5","direct","true","covered","Explicit truck identifier."
objects,"tru4","truck tru4","direct","true","covered","Explicit truck identifier."
objects,"tru3","truck tru3","direct","true","covered","Explicit truck identifier."
objects,"tru2","truck tru2","direct","true","covered","Explicit truck identifier."
objects,"tru1","truck tru1","direct","true","covered","Explicit truck identifier."
objects,"obj53","packages obj51, obj52, and obj53","direct","true","covered","Explicit package group."
objects,"obj52","packages obj51, obj52, and obj53","direct","true","covered","Explicit package group."
objects,"obj51","packages obj51, obj52, and obj53","direct","true","covered","Explicit package group."
objects,"obj43","packages obj41, obj42, and obj43","direct","true","covered","Explicit package group."
objects,"obj42","packages obj41, obj42, and obj43","direct","true","covered","Explicit package group."
objects,"obj41","packages obj41, obj42, and obj43","direct","true","covered","Explicit package group."
objects,"obj33","packages obj31, obj32, and obj33","direct","true","covered","Explicit package group."
objects,"obj32","packages obj31, obj32, and obj33","direct","true","covered","Explicit package group."
objects,"obj31","packages obj31, obj32, and obj33","direct","true","covered","Explicit package group."
objects,"obj23","packages obj21, obj22, and obj23","direct","true","covered","Explicit package group."
objects,"obj22","packages obj21, obj22, and obj23","direct","true","covered","Explicit package group."
objects,"obj21","packages obj21, obj22, and obj23","direct","true","covered","Explicit package group."
objects,"obj13","packages obj11, obj12, and obj13","direct","true","covered","Explicit package group."
objects,"obj12","packages obj11, obj12, and obj13","direct","true","covered","Explicit package group."
objects,"obj11","packages obj11, obj12, and obj13","direct","true","covered","Explicit package group."
init,"(package obj11)","packages obj11, obj12, and obj13","direct","true","covered","Explicit package declaration."
init,"(package obj12)","packages obj11, obj12, and obj13","direct","true","covered","Explicit package declaration."
init,"(package obj13)","packages obj11, obj12, and obj13","direct","true","covered","Explicit package declaration."
init,"(package obj21)","packages obj21, obj22, and obj23","direct","true","covered","Explicit package declaration."
init,"(package obj22)","packages obj21, obj22, and obj23","direct","true","covered","Explicit package declaration."
init,"(package obj23)","packages obj21, obj22, and obj23","direct","true","covered","Explicit package declaration."
init,"(package obj31)","packages obj31, obj32, and obj33","direct","true","covered","Explicit package declaration."
init,"(package obj32)","packages obj31, obj32, and obj33","direct","true","covered","Explicit package declaration."
init,"(package obj33)","packages obj31, obj32, and obj33","direct","true","covered","Explicit package declaration."
init,"(package obj41)","packages obj41, obj42, and obj43","direct","true","covered","Explicit package declaration."
init,"(package obj42)","packages obj41, obj42, and obj43","direct","true","covered","Explicit package declaration."
init,"(package obj43)","packages obj41, obj42, and obj43","direct","true","covered","Explicit package declaration."
init,"(package obj51)","packages obj51, obj52, and obj53","direct","true","covered","Explicit package declaration."
init,"(package obj52)","packages obj51, obj52, and obj53","direct","true","covered","Explicit package declaration."
init,"(package obj53)","packages obj51, obj52, and obj53","direct","true","covered","Explicit package declaration."
init,"(truck tru1)","truck tru1","direct","true","covered","Explicit truck type."
init,"(truck tru2)","truck tru2","direct","true","covered","Explicit truck type."
