section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apn1,"There are four trucks: tru1, tru2, tru3, and tru4, and a single airplane, apn1, which is stationed at airport apt1.",direct,true,covered,Explicitly named and identified as an airplane.
objects,apt4,"The locations are pos1, pos2, pos3, and pos4 paired with the airports apt1, apt2, apt3, and apt4 respectively.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,pos4,"The locations are pos1, pos2, pos3, and pos4 paired with the airports apt1, apt2, apt3, and apt4 respectively.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,apt3,"The locations are pos1, pos2, pos3, and pos4 paired with the airports apt1, apt2, apt3, and apt4 respectively.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,pos3,"The locations are pos1, pos2, pos3, and pos4 paired with the airports apt1, apt2, apt3, and apt4 respectively.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,apt2,"The locations are pos1, pos2, pos3, and pos4 paired with the airports apt1, apt2, apt3, and apt4 respectively.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,pos2,"The locations are pos1, pos2, pos3, and pos4 paired with the airports apt1, apt2, apt3, and apt4 respectively.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,apt1,"The locations are pos1, pos2, pos3, and pos4 paired with the airports apt1, apt2, apt3, and apt4 respectively.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,pos1,"The locations are pos1, pos2, pos3, and pos4 paired with the airports apt1, apt2, apt3, and apt4 respectively.",direct,true,covered,Explicitly named in the complete finite location/airport inventory.
objects,cit4,"The cities involved in the game are cit1, cit2, cit3, and cit4, and each city has its own location and airport.",direct,true,covered,Explicitly named in the complete finite city inventory.
objects,cit3,"The cities involved in the game are cit1, cit2, cit3, and cit4, and each city has its own location and airport.",direct,true,covered,Explicitly named in the complete finite city inventory.
objects,cit2,"The cities involved in the game are cit1, cit2, cit3, and cit4, and each city has its own location and airport.",direct,true,covered,Explicitly named in the complete finite city inventory.
objects,cit1,"The cities involved in the game are cit1, cit2, cit3, and cit4, and each city has its own location and airport.",direct,true,covered,Explicitly named in the complete finite city inventory.
objects,tru4,"There are four trucks: tru1, tru2, tru3, and tru4, and a single airplane, apn1, which is stationed at airport apt1.",direct,true,covered,Explicitly named in the complete finite truck inventory.
objects,tru3,"There are four trucks: tru1, tru2, tru3, and tru4, and a single airplane, apn1, which is stationed at airport apt1.",direct,true,covered,Explicitly named in the complete finite truck inventory.
objects,tru2,"There are four trucks: tru1, tru2, tru3, and tru4, and a single airplane, apn1, which is stationed at airport apt1.",direct,true,covered,Explicitly named in the complete finite truck inventory.
objects,tru1,"There are four trucks: tru1, tru2, tru3, and tru4, and a single airplane, apn1, which is stationed at airport apt1.",direct,true,covered,Explicitly named in the complete finite truck inventory.
objects,obj43,"Initially, we have twelve packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, and obj43.",direct,true,covered,Explicitly named in the complete finite package inventory.
objects,obj42,"Initially, we have twelve packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, and obj43.",direct,true,covered,Explicitly named in the complete finite package inventory.
objects,obj41,"Initially, we have twelve packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, and obj43.",direct,true,covered,Explicitly named in the complete finite package inventory.
objects,obj33,"Initially, we have twelve packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, and obj43.",direct,true,covered,Explicitly named in the complete finite package inventory.
objects,obj32,"Initially, we have twelve packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, and obj43.",direct,true,covered,Explicitly named in the complete finite package inventory.
objects,obj31,"Initially, we have twelve packages: obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, and obj43.",direct,true,covered,Explicitly named in the complete finite package inventory.
