section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apt11,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields apt11.
objects,pos11,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields pos11.
objects,cit11,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields cit11.
objects,tru11,"There are also 11 trucks labeled from tru1 to tru11, each initially located at different positions, pos1 through pos11, across the cities cit1 to cit11.",deterministic_rule,true,covered,The finite tru1..tru11 range yields tru11.
objects,obj113,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj113 exactly.
objects,obj112,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj112 exactly.
objects,obj111,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj111 exactly.
objects,apt10,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields apt10.
objects,pos10,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields pos10.
objects,cit10,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields cit10.
objects,tru10,"There are also 11 trucks labeled from tru1 to tru11, each initially located at different positions, pos1 through pos11, across the cities cit1 to cit11.",deterministic_rule,true,covered,The finite tru1..tru11 range yields tru10.
objects,obj103,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj103 exactly.
objects,obj102,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj102 exactly.
objects,obj101,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj101 exactly.
objects,apn3,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",direct,true,covered,The sentence explicitly names apn3.
objects,apt9,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields apt9.
objects,pos9,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields pos9.
objects,cit9,"For each integer i from 1 through 11, the city labeled by concatenating cit and i contains the two locations labeled by concatenating pos and i and by concatenating apt and i, and the apt location is an airport; the three airplanes are apn1 at apt3, apn2 at apt2, and apn3 at apt11.",deterministic_rule,true,covered,Substituting the matching i in the finite rule yields cit9.
objects,tru9,"There are also 11 trucks labeled from tru1 to tru11, each initially located at different positions, pos1 through pos11, across the cities cit1 to cit11.",deterministic_rule,true,covered,The finite tru1..tru11 range yields tru9.
objects,obj93,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj93 exactly.
objects,obj92,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj92 exactly.
objects,obj91,"Initially, for each integer i from 1 through 11, we have exactly three packages labeled by concatenating obj, the decimal representation of i, and one of 1, 2, or 3, for a total of 33 packages.",deterministic_rule,true,covered,The finite i=1..11 and final-digit=1..3 construction yields obj91 exactly.
