section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,PACKAGE5,package5,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,PACKAGE4,package4,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,PACKAGE3,package3,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,PACKAGE2,package2,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,PACKAGE1,package1,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY27,city27,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY26,city26,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY25,city25,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY24,city24,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY23,city23,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY22,city22,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY21,city21,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY20,city20,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY19,city19,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY18,city18,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY17,city17,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY16,city16,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY15,city15,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY14,city14,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY13,city13,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY12,city12,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY11,city11,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY10,city10,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY9,city9,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY8,city8,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY7,city7,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY6,city6,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY5,city5,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY4,city4,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY3,city3,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY2,city2,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,CITY1,city1,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK55,truck55,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK54,truck54,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK53,truck53,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK52,truck52,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK51,truck51,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK50,truck50,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK49,truck49,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK48,truck48,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK47,truck47,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK46,truck46,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK45,truck45,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK44,truck44,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK43,truck43,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK42,truck42,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK41,truck41,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK40,truck40,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK39,truck39,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK38,truck38,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK37,truck37,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK36,truck36,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK35,truck35,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK34,truck34,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK33,truck33,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK32,truck32,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK31,truck31,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK30,truck30,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK29,truck29,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK28,truck28,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK27,truck27,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK26,truck26,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK25,truck25,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK24,truck24,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK23,truck23,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK22,truck22,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK21,truck21,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK20,truck20,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK19,truck19,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK18,truck18,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK17,truck17,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK16,truck16,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK15,truck15,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK14,truck14,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK13,truck13,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK12,truck12,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK11,truck11,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK10,truck10,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK9,truck9,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK8,truck8,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK7,truck7,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK6,truck6,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK5,truck5,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK4,truck4,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK3,truck3,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK2,truck2,direct,true,covered,This label occurs in the description's explicit typed object inventory.
objects,TRUCK1,truck1,direct,true,covered,This label occurs in the description's explicit typed object inventory.
