section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apt6,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,pos6,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,cit6,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,tru6,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",deterministic_rule,true,covered,The finite range tru1 through tru6 uniquely includes this object.
objects,obj63,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj62,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj61,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,apn2,"There are also two airplanes, apn1 and apn2, initially located at airports apt6 and apt5, respectively.",direct,true,covered,The airplane sentence explicitly names this object.
objects,apt5,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,pos5,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,cit5,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,tru5,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",deterministic_rule,true,covered,The finite range tru1 through tru6 uniquely includes this object.
objects,obj53,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj52,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj51,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,apt4,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,pos4,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,cit4,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,tru4,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",deterministic_rule,true,covered,The finite range tru1 through tru6 uniquely includes this object.
objects,obj43,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj42,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj41,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,apt3,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,pos3,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,cit3,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,tru3,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",deterministic_rule,true,covered,The finite range tru1 through tru6 uniquely includes this object.
objects,obj33,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj32,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj31,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,apt2,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,pos2,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,cit2,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,tru2,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",deterministic_rule,true,covered,The finite range tru1 through tru6 uniquely includes this object.
objects,obj23,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj22,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj21,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,apn1,"There are also two airplanes, apn1 and apn2, initially located at airports apt6 and apt5, respectively.",direct,true,covered,The airplane sentence explicitly names this object.
objects,apt1,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,pos1,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,cit1,"Each city, cit1 through cit6, has its same-numbered position (pos1 through pos6) and its same-numbered airport (apt1 through apt6).",deterministic_rule,true,covered,"The same-numbered ranges uniquely include this city, position, or airport object."
objects,tru1,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",deterministic_rule,true,covered,The finite range tru1 through tru6 uniquely includes this object.
objects,obj13,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj12,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
objects,obj11,"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list explicitly includes this object.
init,(package obj11),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj12),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj13),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj21),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj22),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj23),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj31),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj32),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj33),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj41),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj42),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj43),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj51),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj52),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj53),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj61),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj62),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(package obj63),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",direct,true,covered,The exact package list supplies this unary type fact.
init,(truck tru1),"There are packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63, and trucks labeled tru1 through tru6.",deterministic_rule,true,covered,The finite truck range supplies this unary type fact.
