section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apn3," Airplanes apn1, apn2, and apn3 are stationed at airports apt8, apt5, and apt9 respectively.",direct,true,covered,
objects,apt9," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=9 in the explicit 1..9 construction yields apt9; the construction is finite and exact.
objects,pos9," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=9 in the explicit 1..9 construction yields pos9; the construction is finite and exact.
objects,cit9," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=9 in the explicit 1..9 construction yields cit9; the construction is finite and exact.
objects,tru9," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=9 in the explicit 1..9 construction yields tru9; the construction is finite and exact.
objects,obj93," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=9 in the explicit 1..9 construction yields obj93; the construction is finite and exact.
objects,obj92," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=9 in the explicit 1..9 construction yields obj92; the construction is finite and exact.
objects,obj91," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=9 in the explicit 1..9 construction yields obj91; the construction is finite and exact.
objects,apt8," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=8 in the explicit 1..9 construction yields apt8; the construction is finite and exact.
objects,pos8," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=8 in the explicit 1..9 construction yields pos8; the construction is finite and exact.
objects,cit8," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=8 in the explicit 1..9 construction yields cit8; the construction is finite and exact.
objects,tru8," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=8 in the explicit 1..9 construction yields tru8; the construction is finite and exact.
objects,obj83," For each integer X from 1 through 9, citX is a city, posX and aptX are locations in citX, aptX is an airport, truX is a truck, and objX1, objX2, and objX3 are packages; initially, truX and those three packages are at posX.",deterministic_rule,true,covered,Substituting X=8 in the explicit 1..9 construction yields obj83; the construction is finite and exact.
