section,pddl_item,evidence,evidence_kind,unique,status,notes
"objects","apt8","The locations are pos1, apt1, pos2, apt2, pos3, apt3, pos4, apt4, pos5, apt5, pos6, apt6, pos7, apt7, pos8, apt8.","direct","true","covered","The sentence explicitly enumerates this location object."
"objects","pos8","The locations are pos1, apt1, pos2, apt2, pos3, apt3, pos4, apt4, pos5, apt5, pos6, apt6, pos7, apt7, pos8, apt8.","direct","true","covered","The sentence explicitly enumerates this location object."
"objects","cit8","The cities are cit1, cit2, cit3, cit4, cit5, cit6, cit7, cit8.","direct","true","covered","The sentence explicitly enumerates this city object."
"objects","tru8","The trucks are tru1, tru2, tru3, tru4, tru5, tru6, tru7, tru8.","direct","true","covered","The sentence explicitly enumerates this truck object."
"objects","obj83","The packages are obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, obj73, obj81, obj82, obj83.","direct","true","covered","The sentence explicitly enumerates this package object."
"objects","obj82","The packages are obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, obj73, obj81, obj82, obj83.","direct","true","covered","The sentence explicitly enumerates this package object."
"objects","obj81","The packages are obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, obj73, obj81, obj82, obj83.","direct","true","covered","The sentence explicitly enumerates this package object."
"objects","apt7","The locations are pos1, apt1, pos2, apt2, pos3, apt3, pos4, apt4, pos5, apt5, pos6, apt6, pos7, apt7, pos8, apt8.","direct","true","covered","The sentence explicitly enumerates this location object."
"objects","pos7","The locations are pos1, apt1, pos2, apt2, pos3, apt3, pos4, apt4, pos5, apt5, pos6, apt6, pos7, apt7, pos8, apt8.","direct","true","covered","The sentence explicitly enumerates this location object."
"objects","cit7","The cities are cit1, cit2, cit3, cit4, cit5, cit6, cit7, cit8.","direct","true","covered","The sentence explicitly enumerates this city object."
"objects","tru7","The trucks are tru1, tru2, tru3, tru4, tru5, tru6, tru7, tru8.","direct","true","covered","The sentence explicitly enumerates this truck object."
"objects","obj73","The packages are obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, obj73, obj81, obj82, obj83.","direct","true","covered","The sentence explicitly enumerates this package object."
"objects","obj72","The packages are obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, obj73, obj81, obj82, obj83.","direct","true","covered","The sentence explicitly enumerates this package object."
"objects","obj71","The packages are obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, obj73, obj81, obj82, obj83.","direct","true","covered","The sentence explicitly enumerates this package object."
"objects","apt6","The locations are pos1, apt1, pos2, apt2, pos3, apt3, pos4, apt4, pos5, apt5, pos6, apt6, pos7, apt7, pos8, apt8.","direct","true","covered","The sentence explicitly enumerates this location object."
"objects","pos6","The locations are pos1, apt1, pos2, apt2, pos3, apt3, pos4, apt4, pos5, apt5, pos6, apt6, pos7, apt7, pos8, apt8.","direct","true","covered","The sentence explicitly enumerates this location object."
"objects","cit6","The cities are cit1, cit2, cit3, cit4, cit5, cit6, cit7, cit8.","direct","true","covered","The sentence explicitly enumerates this city object."
"objects","tru6","The trucks are tru1, tru2, tru3, tru4, tru5, tru6, tru7, tru8.","direct","true","covered","The sentence explicitly enumerates this truck object."
"objects","obj63","The packages are obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, obj73, obj81, obj82, obj83.","direct","true","covered","The sentence explicitly enumerates this package object."
"objects","obj62","The packages are obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, obj63, obj71, obj72, obj73, obj81, obj82, obj83.","direct","true","covered","The sentence explicitly enumerates this package object."
