section,pddl_item,evidence,evidence_kind,unique,status,notes
"objects","apn1","We also have two trucks, tru1 and tru2, as well as an airplane, apn1.","direct","true","covered",""
"objects","apt2","In cit1, there is a location called pos1 and an airport called apt1, while in cit2, there is a location called pos2 and an airport called apt2.","direct","true","covered",""
"objects","pos2","In cit1, there is a location called pos1 and an airport called apt1, while in cit2, there is a location called pos2 and an airport called apt2.","direct","true","covered",""
"objects","apt1","In cit1, there is a location called pos1 and an airport called apt1, while in cit2, there is a location called pos2 and an airport called apt2.","direct","true","covered",""
"objects","pos1","In cit1, there is a location called pos1 and an airport called apt1, while in cit2, there is a location called pos2 and an airport called apt2.","direct","true","covered",""
"objects","cit2","The cities involved are cit1 and cit2, each containing specific locations.","direct","true","covered",""
"objects","cit1","The cities involved are cit1 and cit2, each containing specific locations.","direct","true","covered",""
"objects","tru2","We also have two trucks, tru1 and tru2, as well as an airplane, apn1.","direct","true","covered",""
"objects","tru1","We also have two trucks, tru1 and tru2, as well as an airplane, apn1.","direct","true","covered",""
"objects","obj23","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"objects","obj22","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"objects","obj21","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"objects","obj13","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"objects","obj12","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"objects","obj11","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"init","(package obj11)","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"init","(package obj12)","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"init","(package obj13)","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"init","(package obj21)","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"init","(package obj22)","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"init","(package obj23)","The packages include obj11, obj12, obj13, obj21, obj22, and obj23.","direct","true","covered",""
"init","(truck tru1)","We also have two trucks, tru1 and tru2, as well as an airplane, apn1.","direct","true","covered",""
"init","(truck tru2)","We also have two trucks, tru1 and tru2, as well as an airplane, apn1.","direct","true","covered",""
"init","(city cit1)","The cities involved are cit1 and cit2, each containing specific locations.","direct","true","covered",""
"init","(city cit2)","The cities involved are cit1 and cit2, each containing specific locations.","direct","true","covered",""
"init","(location pos1)","In cit1, there is a location called pos1 and an airport called apt1, while in cit2, there is a location called pos2 and an airport called apt2.","direct","true","covered",""
"init","(location apt1)","The locations pos1 and apt1 are within cit1, while pos2 and apt2 are within cit2.","direct","true","covered",""
"init","(location pos2)","In cit1, there is a location called pos1 and an airport called apt1, while in cit2, there is a location called pos2 and an airport called apt2.","direct","true","covered",""
"init","(location apt2)","The locations pos1 and apt1 are within cit1, while pos2 and apt2 are within cit2.","direct","true","covered",""
"init","(airport apt1)","In cit1, there is a location called pos1 and an airport called apt1, while in cit2, there is a location called pos2 and an airport called apt2.","direct","true","covered",""
"init","(airport apt2)","In cit1, there is a location called pos1 and an airport called apt1, while in cit2, there is a location called pos2 and an airport called apt2.","direct","true","covered",""
"init","(airplane apn1)","We also have two trucks, tru1 and tru2, as well as an airplane, apn1.","direct","true","covered",""
"init","(at apn1 apt1)","Currently, apn1 is stationed at apt1, tru1 is at pos1 along with packages obj11, obj12, and obj13, and tru2 is at pos2 with packages obj21, obj22, and obj23.","direct","true","covered",""
"init","(at tru1 pos1)","Currently, apn1 is stationed at apt1, tru1 is at pos1 along with packages obj11, obj12, and obj13, and tru2 is at pos2 with packages obj21, obj22, and obj23.","direct","true","covered",""
"init","(at obj11 pos1)","Currently, apn1 is stationed at apt1, tru1 is at pos1 along with packages obj11, obj12, and obj13, and tru2 is at pos2 with packages obj21, obj22, and obj23.","direct","true","covered",""
"init","(at obj12 pos1)","Currently, apn1 is stationed at apt1, tru1 is at pos1 along with packages obj11, obj12, and obj13, and tru2 is at pos2 with packages obj21, obj22, and obj23.","direct","true","covered",""
