section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apn1," Additionally, there is one airplane, apn1, currently located at airport apt1.",direct,true,covered,
objects,apt2," Within these cities, there are several locations: pos1 and apt1 in city cit1, and pos2 and apt2 in city cit2. Both apt1 and apt2 are designated as airports.",direct,true,covered,
objects,pos2," Within these cities, there are several locations: pos1 and apt1 in city cit1, and pos2 and apt2 in city cit2.",direct,true,covered,
objects,apt1," Within these cities, there are several locations: pos1 and apt1 in city cit1, and pos2 and apt2 in city cit2. Both apt1 and apt2 are designated as airports.",direct,true,covered,
objects,pos1," Within these cities, there are several locations: pos1 and apt1 in city cit1, and pos2 and apt2 in city cit2.",direct,true,covered,
objects,cit2," We have two trucks, tru1 and tru2, and two cities identified as cit1 and cit2.",direct,true,covered,
objects,cit1," We have two trucks, tru1 and tru2, and two cities identified as cit1 and cit2.",direct,true,covered,
objects,tru2," We have two trucks, tru1 and tru2, and two cities identified as cit1 and cit2.",direct,true,covered,
objects,tru1," We have two trucks, tru1 and tru2, and two cities identified as cit1 and cit2.",direct,true,covered,
objects,obj23,"In the Logistics game, we start with the following scenario: There are six packages labeled obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,
objects,obj22,"In the Logistics game, we start with the following scenario: There are six packages labeled obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,
objects,obj21,"In the Logistics game, we start with the following scenario: There are six packages labeled obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,
objects,obj13,"In the Logistics game, we start with the following scenario: There are six packages labeled obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,
objects,obj12,"In the Logistics game, we start with the following scenario: There are six packages labeled obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,
objects,obj11,"In the Logistics game, we start with the following scenario: There are six packages labeled obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,
init,(package obj11),"In the Logistics game, we start with the following scenario: There are six packages labeled obj11, obj12, obj13, obj21, obj22, and obj23.",direct,true,covered,
