section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,APN4,"Further, the game includes four airplanes, apn1 through apn4, currently parked at airports apt12, apt8, apt5, and apt6 respectively.",deterministic_rule,true,covered,The finite range apn1 through apn4 includes exactly this airplane.
objects,APT13,"The setting includes cities cit1 through cit13; for each integer i from 1 through 13, the names citi, posi, and apti are formed by concatenating cit, pos, and apt respectively with i, posi and apti are locations, apti is an airport, and both posi and apti are in citi, creating a map of interrelated locations.",deterministic_rule,true,covered,Substituting this index for i yields exactly this city/location/airport label.
objects,POS13,"The setting includes cities cit1 through cit13; for each integer i from 1 through 13, the names citi, posi, and apti are formed by concatenating cit, pos, and apt respectively with i, posi and apti are locations, apti is an airport, and both posi and apti are in citi, creating a map of interrelated locations.",deterministic_rule,true,covered,Substituting this index for i yields exactly this city/location/airport label.
objects,CIT13,"The setting includes cities cit1 through cit13; for each integer i from 1 through 13, the names citi, posi, and apti are formed by concatenating cit, pos, and apt respectively with i, posi and apti are locations, apti is an airport, and both posi and apti are in citi, creating a map of interrelated locations.",deterministic_rule,true,covered,Substituting this index for i yields exactly this city/location/airport label.
objects,TRU13,"We also have a series of trucks, tru1 through tru13; for each integer i from 1 through 13, the truck named by concatenating tru and i is initially stationed at the position named by concatenating pos and the same i.",deterministic_rule,true,covered,Substituting this index for i yields exactly this truck and its initial position.
objects,OBJ133,"There are exactly 39 packages: for each integer i from 1 through 13, the three package names are formed by concatenating obj, i, and each of 1, 2, and 3, and all three packages are initially located at the position named by concatenating pos and the same i.",deterministic_rule,true,covered,"Bounded i=1..13 with suffixes 1, 2, and 3 yields exactly 39 package labels."
objects,OBJ132,"There are exactly 39 packages: for each integer i from 1 through 13, the three package names are formed by concatenating obj, i, and each of 1, 2, and 3, and all three packages are initially located at the position named by concatenating pos and the same i.",deterministic_rule,true,covered,"Bounded i=1..13 with suffixes 1, 2, and 3 yields exactly 39 package labels."
objects,OBJ131,"There are exactly 39 packages: for each integer i from 1 through 13, the three package names are formed by concatenating obj, i, and each of 1, 2, and 3, and all three packages are initially located at the position named by concatenating pos and the same i.",deterministic_rule,true,covered,"Bounded i=1..13 with suffixes 1, 2, and 3 yields exactly 39 package labels."
objects,APT12,"The setting includes cities cit1 through cit13; for each integer i from 1 through 13, the names citi, posi, and apti are formed by concatenating cit, pos, and apt respectively with i, posi and apti are locations, apti is an airport, and both posi and apti are in citi, creating a map of interrelated locations.",deterministic_rule,true,covered,Substituting this index for i yields exactly this city/location/airport label.
objects,POS12,"The setting includes cities cit1 through cit13; for each integer i from 1 through 13, the names citi, posi, and apti are formed by concatenating cit, pos, and apt respectively with i, posi and apti are locations, apti is an airport, and both posi and apti are in citi, creating a map of interrelated locations.",deterministic_rule,true,covered,Substituting this index for i yields exactly this city/location/airport label.
objects,CIT12,"The setting includes cities cit1 through cit13; for each integer i from 1 through 13, the names citi, posi, and apti are formed by concatenating cit, pos, and apt respectively with i, posi and apti are locations, apti is an airport, and both posi and apti are in citi, creating a map of interrelated locations.",deterministic_rule,true,covered,Substituting this index for i yields exactly this city/location/airport label.
objects,TRU12,"We also have a series of trucks, tru1 through tru13; for each integer i from 1 through 13, the truck named by concatenating tru and i is initially stationed at the position named by concatenating pos and the same i.",deterministic_rule,true,covered,Substituting this index for i yields exactly this truck and its initial position.
objects,OBJ123,"There are exactly 39 packages: for each integer i from 1 through 13, the three package names are formed by concatenating obj, i, and each of 1, 2, and 3, and all three packages are initially located at the position named by concatenating pos and the same i.",deterministic_rule,true,covered,"Bounded i=1..13 with suffixes 1, 2, and 3 yields exactly 39 package labels."
objects,OBJ122,"There are exactly 39 packages: for each integer i from 1 through 13, the three package names are formed by concatenating obj, i, and each of 1, 2, and 3, and all three packages are initially located at the position named by concatenating pos and the same i.",deterministic_rule,true,covered,"Bounded i=1..13 with suffixes 1, 2, and 3 yields exactly 39 package labels."
objects,OBJ121,"There are exactly 39 packages: for each integer i from 1 through 13, the three package names are formed by concatenating obj, i, and each of 1, 2, and 3, and all three packages are initially located at the position named by concatenating pos and the same i.",deterministic_rule,true,covered,"Bounded i=1..13 with suffixes 1, 2, and 3 yields exactly 39 package labels."
