section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,PACKAGE29,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE29. Golden line 3.
objects,PACKAGE28,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE28. Golden line 3.
objects,PACKAGE27,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE27. Golden line 3.
objects,PACKAGE26,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE26. Golden line 3.
objects,PACKAGE25,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE25. Golden line 3.
objects,PACKAGE24,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE24. Golden line 4.
objects,PACKAGE23,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE23. Golden line 4.
objects,PACKAGE22,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE22. Golden line 4.
objects,PACKAGE21,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE21. Golden line 4.
objects,PACKAGE20,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE20. Golden line 4.
objects,PACKAGE19,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE19. Golden line 4.
objects,PACKAGE18,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE18. Golden line 5.
objects,PACKAGE17,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE17. Golden line 5.
objects,PACKAGE16,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE16. Golden line 5.
objects,PACKAGE15,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE15. Golden line 5.
objects,PACKAGE14,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE14. Golden line 5.
objects,PACKAGE13,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE13. Golden line 5.
objects,PACKAGE12,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE12. Golden line 6.
objects,PACKAGE11,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE11. Golden line 6.
objects,PACKAGE10,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE10. Golden line 6.
objects,PACKAGE9,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE9. Golden line 6.
objects,PACKAGE8,"The packages are package29, package28, package27, package26, package25, package24, package23, package22, package21, package20, package19, package18, package17, package16, package15, package14, package13, package12, package11, package10, package9, package8, package7, package6, package5, package4, package3, package2, package1.",direct,true,covered,The explicit enumeration names PACKAGE8. Golden line 6.
