section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,"apn2","two airplanes named apn1 and apn2","direct","true","covered","Exact two-airplane declaration."
objects,"apn1","two airplanes named apn1 and apn2","direct","true","covered","Exact two-airplane declaration."
objects,"apt5","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport inventory."
objects,"pos5","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location inventory."
objects,"apt4","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport inventory."
objects,"pos4","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location inventory."
objects,"apt3","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport inventory."
objects,"pos3","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location inventory."
objects,"apt2","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport inventory."
objects,"pos2","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location inventory."
objects,"apt1","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport inventory."
objects,"pos1","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location inventory."
objects,"cit5","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city inventory."
objects,"cit4","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city inventory."
objects,"cit3","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city inventory."
objects,"cit2","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city inventory."
objects,"cit1","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city inventory."
objects,"tru5","Trucks tru1, tru2, tru3, tru4, and tru5","direct","true","covered","Exact truck inventory."
objects,"tru4","Trucks tru1, tru2, tru3, tru4, and tru5","direct","true","covered","Exact truck inventory."
objects,"tru3","Trucks tru1, tru2, tru3, tru4, and tru5","direct","true","covered","Exact truck inventory."
objects,"tru2","Trucks tru1, tru2, tru3, tru4, and tru5","direct","true","covered","Exact truck inventory."
objects,"tru1","Trucks tru1, tru2, tru3, tru4, and tru5","direct","true","covered","Exact truck inventory."
objects,"obj53","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj52","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj51","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj43","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj42","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj41","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj33","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj32","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj31","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj23","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj22","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj21","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj13","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj12","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
objects,"obj11","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package inventory."
init,"(package obj11)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj12)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj13)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj21)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj22)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj23)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj31)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj32)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj33)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj41)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj42)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj43)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj51)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj52)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(package obj53)","packages named obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, and obj53","direct","true","covered","Exact package declaration."
init,"(truck tru1)","Trucks tru1, tru2, tru3, tru4, and tru5 are available for transport","direct","true","covered","Exact truck declaration."
init,"(truck tru2)","Trucks tru1, tru2, tru3, tru4, and tru5 are available for transport","direct","true","covered","Exact truck declaration."
init,"(truck tru3)","Trucks tru1, tru2, tru3, tru4, and tru5 are available for transport","direct","true","covered","Exact truck declaration."
init,"(truck tru4)","Trucks tru1, tru2, tru3, tru4, and tru5 are available for transport","direct","true","covered","Exact truck declaration."
init,"(truck tru5)","Trucks tru1, tru2, tru3, tru4, and tru5 are available for transport","direct","true","covered","Exact truck declaration."
init,"(city cit1)","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city declaration."
init,"(city cit2)","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city declaration."
init,"(city cit3)","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city declaration."
init,"(city cit4)","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city declaration."
init,"(city cit5)","cities: cit1, cit2, cit3, cit4, and cit5","direct","true","covered","Exact city declaration."
init,"(location pos1)","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location declaration."
init,"(location apt1)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","A declared airport is a location."
init,"(location pos2)","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location declaration."
init,"(location apt2)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","A declared airport is a location."
init,"(location pos3)","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location declaration."
init,"(location apt3)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","A declared airport is a location."
init,"(location pos4)","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location declaration."
init,"(location apt4)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","A declared airport is a location."
init,"(location pos5)","locations pos1, pos2, pos3, pos4, pos5","direct","true","covered","Exact location declaration."
init,"(location apt5)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","A declared airport is a location."
init,"(airport apt1)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport declaration."
init,"(airport apt2)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport declaration."
init,"(airport apt3)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport declaration."
init,"(airport apt4)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport declaration."
init,"(airport apt5)","airports apt1, apt2, apt3, apt4, and apt5","direct","true","covered","Exact airport declaration."
init,"(airplane apn1)","two airplanes named apn1 and apn2","direct","true","covered","Exact airplane declaration."
init,"(airplane apn2)","two airplanes named apn1 and apn2","direct","true","covered","Exact airplane declaration."
init,"(at apn1 apt2)","Apn1 and apn2 are situated at airport apt2.","direct","true","covered","Grouped statement places both airplanes at apt2; sentence-initial capitalization preserves apn1."
init,"(at apn2 apt2)","Apn1 and apn2 are situated at airport apt2.","direct","true","covered","Grouped statement places both airplanes at apt2."
init,"(at tru1 pos1)","Truck tru1 is parked at location pos1 alongside packages obj11, obj12, and obj13.","direct","true","covered","Grouped co-location statement."
init,"(at obj11 pos1)","Truck tru1 is parked at location pos1 alongside packages obj11, obj12, and obj13.","direct","true","covered","Grouped co-location statement."
init,"(at obj12 pos1)","Truck tru1 is parked at location pos1 alongside packages obj11, obj12, and obj13.","direct","true","covered","Grouped co-location statement."
init,"(at obj13 pos1)","Truck tru1 is parked at location pos1 alongside packages obj11, obj12, and obj13.","direct","true","covered","Grouped co-location statement."
init,"(at tru2 pos2)","Truck tru2 is at pos2 with packages obj21, obj22, and obj23.","direct","true","covered","Grouped co-location statement."
init,"(at obj21 pos2)","Truck tru2 is at pos2 with packages obj21, obj22, and obj23.","direct","true","covered","Grouped co-location statement."
init,"(at obj22 pos2)","Truck tru2 is at pos2 with packages obj21, obj22, and obj23.","direct","true","covered","Grouped co-location statement."
init,"(at obj23 pos2)","Truck tru2 is at pos2 with packages obj21, obj22, and obj23.","direct","true","covered","Grouped co-location statement."
init,"(at tru3 pos3)","Truck tru3 can be found at pos3 with obj31, obj32, and obj33","direct","true","covered","Grouped co-location statement."
init,"(at obj31 pos3)","Truck tru3 can be found at pos3 with obj31, obj32, and obj33","direct","true","covered","Grouped co-location statement."
init,"(at obj32 pos3)","Truck tru3 can be found at pos3 with obj31, obj32, and obj33","direct","true","covered","Grouped co-location statement."
init,"(at obj33 pos3)","Truck tru3 can be found at pos3 with obj31, obj32, and obj33","direct","true","covered","Grouped co-location statement."
init,"(at tru4 pos4)","truck tru4 is at pos4 with obj41, obj42, and obj43","direct","true","covered","Grouped co-location statement."
init,"(at obj41 pos4)","truck tru4 is at pos4 with obj41, obj42, and obj43","direct","true","covered","Grouped co-location statement."
init,"(at obj42 pos4)","truck tru4 is at pos4 with obj41, obj42, and obj43","direct","true","covered","Grouped co-location statement."
init,"(at obj43 pos4)","truck tru4 is at pos4 with obj41, obj42, and obj43","direct","true","covered","Grouped co-location statement."
init,"(at tru5 pos5)","truck tru5 is at pos5 with packages obj51, obj52, and obj53","direct","true","covered","Grouped co-location statement."
init,"(at obj51 pos5)","truck tru5 is at pos5 with packages obj51, obj52, and obj53","direct","true","covered","Grouped co-location statement."
init,"(at obj52 pos5)","truck tru5 is at pos5 with packages obj51, obj52, and obj53","direct","true","covered","Grouped co-location statement."
init,"(at obj53 pos5)","truck tru5 is at pos5 with packages obj51, obj52, and obj53","direct","true","covered","Grouped co-location statement."
init,"(in-city pos1 cit1)","Location pos1 and airport apt1 belong to city cit1","direct","true","covered","Explicit position-city pair."
init,"(in-city apt1 cit1)","Location pos1 and airport apt1 belong to city cit1","direct","true","covered","Explicit airport-city pair."
init,"(in-city pos2 cit2)","pos2 and apt2 are in city cit2","direct","true","covered","Explicit position-city pair."
init,"(in-city apt2 cit2)","pos2 and apt2 are in city cit2","direct","true","covered","Explicit airport-city pair."
init,"(in-city pos3 cit3)","pos3 and apt3 are in city cit3","direct","true","covered","Explicit position-city pair."
init,"(in-city apt3 cit3)","pos3 and apt3 are in city cit3","direct","true","covered","Explicit airport-city pair."
init,"(in-city pos4 cit4)","pos4 and apt4 are situated in cit4","direct","true","covered","Explicit position-city pair."
init,"(in-city apt4 cit4)","pos4 and apt4 are situated in cit4","direct","true","covered","Explicit airport-city pair."
init,"(in-city pos5 cit5)","pos5 and apt5 are in cit5","direct","true","covered","Explicit position-city pair."
init,"(in-city apt5 cit5)","pos5 and apt5 are in cit5","direct","true","covered","Explicit airport-city pair."
goal,"(at obj51 apt5)","obj51 and obj53 should be relocated to airport apt5","direct","true","covered","Grouped goal placement."
goal,"(at obj53 apt5)","obj51 and obj53 should be relocated to airport apt5","direct","true","covered","Grouped goal placement."
goal,"(at obj23 pos2)","Obj23 should remain at pos2","direct","true","covered","Explicit goal placement; sentence-initial capitalization preserves obj23."
goal,"(at obj31 pos5)","obj31 should be moved to pos5","direct","true","covered","Explicit goal placement."
goal,"(at obj12 apt3)","transporting obj12 to apt3","direct","true","covered","Explicit goal placement."
goal,"(at obj32 pos4)","obj32 to pos4","direct","true","covered","Explicit goal placement in the retained goal list."
goal,"(at obj13 apt1)","obj13 to apt1","direct","true","covered","Explicit goal placement in the retained goal list."
goal,"(at obj42 pos4)","obj42 to pos4","direct","true","covered","Explicit goal placement in the retained goal list."
goal,"(at obj41 apt3)","obj41 to apt3","direct","true","covered","Explicit goal placement in the retained goal list."
goal,"(at obj11 apt4)","obj11 to apt4","direct","true","covered","Explicit goal placement in the retained goal list."
goal,"(at obj22 pos4)","obj22 to pos4","direct","true","covered","Explicit goal placement in the retained goal list."
goal,"(at obj43 apt5)","obj43 to apt5","direct","true","covered","Explicit goal placement in the retained goal list."
goal,"(at obj33 pos3)","obj33 to pos3","direct","true","covered","Explicit goal placement in the retained goal list."
goal,"(at obj21 pos5)","obj21 should be at pos5","direct","true","covered","Explicit goal placement."
