section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,apt6,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
objects,pos6,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
objects,cit6,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
objects,tru6,"These packages are distributed as follows: obj11, obj12, and obj13 are at location pos1 with truck tru1; obj21, obj22, and obj23 are at location pos2 with truck tru2; obj31, obj32, and obj33 are at location pos3 with truck tru3; obj41, obj42, and obj43 are at location pos4 with truck tru4; obj51, obj52, and obj53 are at location pos5 with truck tru5; and obj61, obj62, and obj63 are at location pos6 with truck tru6.",direct,true,covered,The complete co-location sentence explicitly names this truck.
objects,obj63,"Initially, we have 18 packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63.",direct,true,covered,The exact 18-name list explicitly includes this package object.
objects,obj62,"Initially, we have 18 packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63.",direct,true,covered,The exact 18-name list explicitly includes this package object.
objects,obj61,"Initially, we have 18 packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63.",direct,true,covered,The exact 18-name list explicitly includes this package object.
objects,apn2,"Additionally, we have airplanes: apn1 is located at airport apt4, and apn2 is at airport apt2.",direct,true,covered,The airplane sentence explicitly names this airplane.
objects,apt5,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
objects,pos5,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
objects,cit5,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
objects,tru5,"These packages are distributed as follows: obj11, obj12, and obj13 are at location pos1 with truck tru1; obj21, obj22, and obj23 are at location pos2 with truck tru2; obj31, obj32, and obj33 are at location pos3 with truck tru3; obj41, obj42, and obj43 are at location pos4 with truck tru4; obj51, obj52, and obj53 are at location pos5 with truck tru5; and obj61, obj62, and obj63 are at location pos6 with truck tru6.",direct,true,covered,The complete co-location sentence explicitly names this truck.
objects,obj53,"Initially, we have 18 packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63.",direct,true,covered,The exact 18-name list explicitly includes this package object.
objects,obj52,"Initially, we have 18 packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63.",direct,true,covered,The exact 18-name list explicitly includes this package object.
objects,obj51,"Initially, we have 18 packages labeled obj11, obj12, obj13, obj21, obj22, obj23, obj31, obj32, obj33, obj41, obj42, obj43, obj51, obj52, obj53, obj61, obj62, and obj63.",direct,true,covered,The exact 18-name list explicitly includes this package object.
objects,apt4,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
objects,pos4,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
objects,cit4,"The cities and their respective locations are: city cit1 has pos1 and apt1, city cit2 has pos2 and apt2, city cit3 has pos3 and apt3, city cit4 has pos4 and apt4, city cit5 has pos5 and apt5, and city cit6 has pos6 and apt6.",direct,true,covered,The six-city mapping explicitly names this city or location object.
