section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,"apn1","There are three airports: apt1 in city cit1, apt2 in city cit2, and apt3 in city cit3, with one airplane, apn1, currently stationed at apt1.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"apt3","There are three airports: apt1 in city cit1, apt2 in city cit2, and apt3 in city cit3, with one airplane, apn1, currently stationed at apt1.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"pos3","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"apt2","There are three airports: apt1 in city cit1, apt2 in city cit2, and apt3 in city cit3, with one airplane, apn1, currently stationed at apt1.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"pos2","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"apt1","There are three airports: apt1 in city cit1, apt2 in city cit2, and apt3 in city cit3, with one airplane, apn1, currently stationed at apt1.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"pos1","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"cit3","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"cit2","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"cit1","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"tru3","We also have three trucks: tru1 at pos1, tru2 at pos2, and tru3 at pos3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"tru2","We also have three trucks: tru1 at pos1, tru2 at pos2, and tru3 at pos3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"tru1","We also have three trucks: tru1 at pos1, tru2 at pos2, and tru3 at pos3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj33","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj32","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj31","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj23","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj22","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj21","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj13","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj12","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
objects,"obj11","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The named phrase uniquely identifies this golden object and its natural-language class."
init,"(package obj11)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(package obj12)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(package obj13)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(package obj21)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(package obj22)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(package obj23)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(package obj31)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(package obj32)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(package obj33)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The package is explicitly named in the complete package list."
init,"(truck tru1)","We also have three trucks: tru1 at pos1, tru2 at pos2, and tru3 at pos3.",direct,true,covered,"The truck is explicitly named in the complete truck list."
init,"(truck tru2)","We also have three trucks: tru1 at pos1, tru2 at pos2, and tru3 at pos3.",direct,true,covered,"The truck is explicitly named in the complete truck list."
init,"(truck tru3)","We also have three trucks: tru1 at pos1, tru2 at pos2, and tru3 at pos3.",direct,true,covered,"The truck is explicitly named in the complete truck list."
init,"(city cit1)","Initially, we have nine packages: obj11, obj12, and obj13, all located at pos1 in city cit1; obj21, obj22, and obj23 at pos2 in city cit2; and obj31, obj32, and obj33 at pos3 in city cit3.",direct,true,covered,"The city is explicitly named in the complete city list or mapping."
