section,pddl_item,evidence,evidence_kind,unique,status,notes
objects,PACKAGE23,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE23. Golden line 3.
objects,PACKAGE22,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE22. Golden line 3.
objects,PACKAGE21,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE21. Golden line 3.
objects,PACKAGE20,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE20. Golden line 3.
objects,PACKAGE19,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE19. Golden line 3.
objects,PACKAGE18,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE18. Golden line 4.
objects,PACKAGE17,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE17. Golden line 4.
objects,PACKAGE16,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE16. Golden line 4.
objects,PACKAGE15,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE15. Golden line 4.
objects,PACKAGE14,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE14. Golden line 4.
objects,PACKAGE13,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE13. Golden line 4.
objects,PACKAGE12,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE12. Golden line 5.
objects,PACKAGE11,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE11. Golden line 5.
objects,PACKAGE10,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE10. Golden line 5.
objects,PACKAGE9,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE9. Golden line 5.
objects,PACKAGE8,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE8. Golden line 5.
objects,PACKAGE7,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE7. Golden line 5.
objects,PACKAGE6,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE6. Golden line 6.
objects,PACKAGE5,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE5. Golden line 6.
objects,PACKAGE4,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE4. Golden line 6.
objects,PACKAGE3,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE3. Golden line 6.
objects,PACKAGE2,Packages 23 through 1 are designated as packages.,deterministic_rule,true,covered,The bounded package-number range uniquely generates PACKAGE2. Golden line 6.
